usage_id,user_id,feature_id,usage_date,usage_count
530,1055,19,25-06-2025,4
608,7082,19,03-11-2025,4
700,7760,19,11-04-2025,4
725,499,19,22-02-2025,4
736,2277,19,18-02-2025,4
763,6292,19,21-08-2025,4
1042,4839,19,31-01-2025,4
1108,543,19,17-07-2025,4
1246,3152,19,27-03-2025,4
1298,3839,19,08-01-2025,4
1357,7546,19,28-11-2025,4
1373,2276,19,18-01-2025,4
1393,4817,19,04-11-2025,4
1400,5918,19,02-07-2025,4
1434,6853,19,25-07-2025,4
1442,901,19,21-04-2025,4
1467,5500,19,11-08-2025,4
1484,2964,19,04-06-2025,4
1623,1032,19,18-01-2026,4
1905,6915,19,12-09-2025,4
1920,6951,19,03-07-2025,4
2272,1084,19,28-05-2025,4
2282,7114,19,05-07-2025,4
2290,6768,19,01-07-2025,4
2342,2116,19,07-06-2025,4
2502,562,19,23-03-2025,4
2508,3642,19,18-06-2025,4
2533,4252,19,15-08-2025,4
2671,4289,19,05-09-2025,4
2957,6009,19,04-12-2025,4
2981,2863,19,20-08-2025,4
3036,5457,19,17-02-2025,4
3184,4258,19,20-10-2025,4
3381,3283,19,08-12-2025,4
3428,1059,19,02-02-2025,4
4012,5866,19,18-01-2025,4
4142,4323,19,25-05-2025,4
4246,5036,19,14-08-2025,4
4315,1510,19,18-01-2025,4
4522,2082,19,22-09-2025,4
4604,3517,19,08-07-2025,4
4750,3613,19,26-09-2025,4
4807,6126,19,23-09-2025,4
4809,1543,19,02-12-2025,4
4946,6171,19,06-01-2025,4
5016,7877,19,02-05-2025,4
5185,1103,19,05-01-2025,4
5378,4124,19,17-12-2025,4
5510,127,19,31-07-2025,4
5576,5304,19,28-12-2025,4
5851,2039,19,16-03-2025,4
6029,2881,19,11-03-2025,4
6151,4499,19,11-01-2026,4
6262,2524,19,09-04-2025,4
6278,571,19,11-07-2025,4
6439,4882,19,12-03-2025,4
6473,7717,19,20-10-2025,4
6495,5516,19,15-08-2025,4
6611,6909,19,04-04-2025,4
6628,6409,19,01-12-2025,4
6647,5800,19,01-09-2025,4
6663,3951,19,10-10-2025,4
6700,2591,19,28-11-2025,4
6707,7197,19,11-01-2026,4
6946,6424,19,07-07-2025,4
6958,7262,19,23-07-2025,4
6967,3362,19,29-10-2025,4
7260,3330,19,20-06-2025,4
7437,7397,19,24-07-2025,4
7440,1687,19,06-02-2025,4
7485,5151,19,22-07-2025,4
7494,6098,19,17-01-2026,4
7604,220,19,01-01-2025,4
7647,5972,19,05-01-2025,4
7717,7660,19,11-09-2025,4
7803,1001,19,21-09-2025,4
7932,6164,19,28-04-2025,4
8199,6746,19,08-04-2025,4
8322,7714,19,10-01-2025,4
8370,2577,19,12-11-2025,4
8383,686,19,13-07-2025,4
8384,6604,19,13-09-2025,4
8753,5832,19,03-03-2025,4
8841,2553,19,03-02-2025,4
8923,2760,19,28-01-2025,4
9097,6957,19,17-01-2025,4
9342,5813,19,22-03-2025,4
9426,3113,19,19-10-2025,4
9454,5920,19,26-07-2025,4
9471,5561,19,16-01-2026,4
9785,7016,19,08-01-2025,4
9905,5026,19,04-01-2026,4
10145,6892,19,23-09-2025,4
10267,5643,19,10-03-2025,4
10373,905,19,26-01-2025,4
10384,6599,19,12-09-2025,4
10465,135,19,26-01-2025,4
10610,6893,19,21-12-2025,4
11069,7693,19,10-06-2025,4
11303,4703,19,01-01-2025,4
11486,5025,19,14-01-2026,4
11694,7570,19,12-01-2025,4
11718,2574,19,28-06-2025,4
11719,645,19,12-02-2025,4
11739,897,19,29-12-2025,4
11748,6418,19,14-08-2025,4
11760,3664,19,02-07-2025,4
11802,4757,19,11-08-2025,4
11930,4828,19,18-06-2025,4
12004,3251,19,07-06-2025,4
12032,140,19,22-04-2025,4
12185,2505,19,15-06-2025,4
12408,6460,19,20-11-2025,4
12447,6447,19,14-11-2025,4
12550,5187,19,17-01-2026,4
12651,3640,19,19-05-2025,4
12688,2152,19,06-01-2025,4
12734,5232,19,03-11-2025,4
12763,3892,19,20-06-2025,4
12781,6386,19,23-02-2025,4
12941,6070,19,23-10-2025,4
12979,1774,19,28-03-2025,4
13217,1060,19,09-04-2025,4
13403,5406,19,24-09-2025,4
13448,3479,19,01-12-2025,4
13530,2162,19,15-09-2025,4
13925,3296,19,18-02-2025,4
14207,2220,19,13-02-2025,4
14262,4710,19,28-04-2025,4
14356,3790,19,11-01-2026,4
14357,3050,19,15-07-2025,4
14564,4992,19,17-01-2026,4
14723,4159,19,25-03-2025,4
14822,6067,19,24-10-2025,4
15063,7914,19,04-01-2026,4
15086,2224,19,15-02-2025,4
15109,5596,19,10-05-2025,4
15157,6344,19,11-02-2025,4
15199,4749,19,21-05-2025,4
15366,92,19,24-08-2025,4
15478,3554,19,11-01-2026,4
15483,5643,19,23-08-2025,4
15633,6408,19,18-04-2025,4
15813,1732,19,12-01-2026,4
15876,6226,19,06-09-2025,4
15976,1957,19,08-11-2025,4
16023,2620,19,05-05-2025,4
16093,2672,19,03-01-2025,4
16145,632,19,05-09-2025,4
16233,471,19,25-10-2025,4
16276,3974,19,01-02-2025,4
16286,3991,19,23-08-2025,4
16422,3503,19,21-03-2025,4
16489,6311,19,26-08-2025,4
16515,357,19,21-08-2025,4
16592,727,19,10-01-2026,4
16631,7576,19,20-10-2025,4
16702,1749,19,27-10-2025,4
16713,2440,19,11-06-2025,4
17004,6335,19,15-03-2025,4
17206,5655,19,17-04-2025,4
17411,903,19,27-05-2025,4
17460,4436,19,24-05-2025,4
17568,7422,19,07-04-2025,4
17883,6456,19,19-03-2025,4
18039,547,19,23-05-2025,4
18122,4684,19,16-06-2025,4
18196,7765,19,25-11-2025,4
18358,478,19,29-09-2025,4
18506,1933,19,28-08-2025,4
18591,7485,19,16-02-2025,4
18760,3000,19,06-06-2025,4
18894,6707,19,15-09-2025,4
19284,4443,19,30-06-2025,4
19647,7725,19,14-01-2025,4
19693,6347,19,10-09-2025,4
19802,6602,19,25-03-2025,4
19872,6893,19,12-10-2025,4
20001,835,19,30-03-2025,4
20026,4588,19,22-01-2025,4
20471,3267,19,01-01-2026,4
20485,6500,19,12-01-2026,4
20673,6852,19,13-03-2025,4
20844,5416,19,07-12-2025,4
21083,3422,19,03-05-2025,4
21332,5996,19,05-08-2025,4
21425,347,19,11-06-2025,4
21429,7724,19,26-07-2025,4
21474,6652,19,21-07-2025,4
21514,5105,19,09-12-2025,4
21552,6485,19,07-07-2025,4
21684,6128,19,03-07-2025,4
21719,6683,19,16-08-2025,4
21732,7033,19,09-08-2025,4
21795,7753,19,05-12-2025,4
21837,2230,19,06-02-2025,4
21902,6614,19,19-03-2025,4
21975,6234,19,12-03-2025,4
22035,4127,19,01-08-2025,4
22101,5592,19,14-01-2025,4
22219,2479,19,28-05-2025,4
22336,6333,19,11-05-2025,4
22408,4899,19,13-04-2025,4
22409,6150,19,21-09-2025,4
23202,4086,19,09-08-2025,4
23236,6118,19,29-10-2025,4
23240,6193,19,09-01-2025,4
23381,6047,19,22-04-2025,4
23392,27,19,18-01-2025,4
23515,7547,19,13-12-2025,4
23554,1827,19,02-07-2025,4
23702,7662,19,30-04-2025,4
23742,1102,19,02-11-2025,4
24107,6384,19,01-03-2025,4
24118,5262,19,05-11-2025,4
24218,2517,19,06-04-2025,4
24349,2398,19,13-01-2026,4
24467,4842,19,09-05-2025,4
24516,2509,19,09-01-2026,4
24598,5925,19,20-06-2025,4
24721,6655,19,02-01-2025,4
24995,7487,19,26-01-2025,4
25019,7430,19,18-01-2025,4
25186,5601,19,21-10-2025,4
25239,4104,19,13-12-2025,4
25243,4746,19,28-10-2025,4
25289,2283,19,18-01-2026,4
25397,5311,19,26-08-2025,4
25503,2098,19,24-08-2025,4
25657,2618,19,04-07-2025,4
25724,3285,19,29-07-2025,4
25852,3259,19,03-04-2025,4
26155,2310,19,29-08-2025,4
26263,7961,19,25-12-2025,4
26499,3214,19,02-09-2025,4
26895,4723,19,16-01-2025,4
27004,4253,19,04-01-2025,4
27325,1085,19,05-06-2025,4
27526,3899,19,19-11-2025,4
27579,4580,19,08-11-2025,4
27603,2036,19,05-12-2025,4
27645,3269,19,26-01-2025,4
27705,5034,19,28-02-2025,4
27924,4944,19,28-05-2025,4
6,7991,24,01-10-2025,4
86,5333,24,28-09-2025,4
162,1077,24,10-11-2025,4
195,3541,24,24-09-2025,4
243,2457,24,02-09-2025,4
280,7606,24,14-02-2025,4
1090,1316,24,28-09-2025,4
1293,859,24,29-12-2025,4
1446,4726,24,25-11-2025,4
1640,5444,24,11-02-2025,4
1912,1433,24,09-10-2025,4
2072,5194,24,08-12-2025,4
2205,6852,24,09-04-2025,4
2218,1490,24,26-06-2025,4
2230,6255,24,25-10-2025,4
2393,7077,24,31-10-2025,4
2642,3531,24,22-11-2025,4
2680,524,24,23-10-2025,4
2813,7488,24,25-03-2025,4
2905,4464,24,11-05-2025,4
2913,2038,24,30-10-2025,4
2973,1041,24,13-11-2025,4
3001,4852,24,17-12-2025,4
3072,274,24,20-07-2025,4
3157,3707,24,05-11-2025,4
3307,5401,24,29-09-2025,4
3312,7374,24,21-02-2025,4
3773,7469,24,13-10-2025,4
4066,7860,24,06-03-2025,4
4106,845,24,08-09-2025,4
4319,7624,24,15-04-2025,4
4493,4347,24,19-01-2025,4
4613,3882,24,10-09-2025,4
4678,5376,24,02-07-2025,4
4799,3408,24,30-09-2025,4
4917,6910,24,31-01-2025,4
5120,3259,24,16-09-2025,4
5160,7394,24,16-09-2025,4
5213,6513,24,29-09-2025,4
5797,3412,24,23-09-2025,4
5800,5597,24,17-02-2025,4
5855,2167,24,11-08-2025,4
5856,5259,24,14-08-2025,4
5878,4295,24,21-04-2025,4
6060,3618,24,14-05-2025,4
6275,694,24,27-12-2025,4
6277,3615,24,16-02-2025,4
6543,4371,24,26-11-2025,4
6597,6557,24,16-12-2025,4
6656,1393,24,13-07-2025,4
6661,226,24,06-11-2025,4
6717,2767,24,12-01-2025,4
6758,879,24,19-04-2025,4
6931,5017,24,18-01-2026,4
6991,497,24,03-02-2025,4
6993,4449,24,24-11-2025,4
7025,7257,24,25-08-2025,4
7045,7439,24,03-04-2025,4
7046,213,24,30-05-2025,4
7206,4795,24,15-09-2025,4
7439,2275,24,10-06-2025,4
7480,675,24,03-08-2025,4
7566,1905,24,24-06-2025,4
7588,4336,24,09-02-2025,4
7669,224,24,06-05-2025,4
7690,7258,24,12-06-2025,4
7882,2734,24,20-07-2025,4
8087,5248,24,17-04-2025,4
8115,785,24,03-02-2025,4
8134,4348,24,18-12-2025,4
8153,5477,24,08-04-2025,4
8589,6739,24,09-01-2026,4
8653,5364,24,01-10-2025,4
8709,3810,24,16-03-2025,4
8752,4290,24,18-01-2025,4
9047,1125,24,09-05-2025,4
9171,7636,24,21-03-2025,4
9191,6659,24,17-03-2025,4
9649,2780,24,12-11-2025,4
9736,4114,24,23-12-2025,4
9855,3337,24,14-12-2025,4
9913,7170,24,02-05-2025,4
9959,4609,24,31-07-2025,4
10047,4792,24,28-08-2025,4
10506,5330,24,22-01-2025,4
10557,1157,24,07-07-2025,4
10591,7126,24,30-09-2025,4
10811,2582,24,11-06-2025,4
10872,3038,24,20-12-2025,4
10927,4817,24,11-01-2025,4
11042,5161,24,03-02-2025,4
11084,4537,24,20-09-2025,4
11098,3433,24,04-06-2025,4
11291,716,24,18-03-2025,4
11454,185,24,04-04-2025,4
11462,6211,24,07-01-2026,4
11638,2656,24,27-12-2025,4
12138,5626,24,03-11-2025,4
12139,7296,24,26-10-2025,4
12286,1,24,14-05-2025,4
12557,735,24,28-06-2025,4
12592,4513,24,16-04-2025,4
12607,5674,24,24-03-2025,4
12852,844,24,27-10-2025,4
12898,184,24,14-03-2025,4
12909,3397,24,15-01-2025,4
12954,4261,24,16-10-2025,4
12995,6926,24,08-10-2025,4
13049,4558,24,25-08-2025,4
13055,3341,24,06-09-2025,4
13059,3242,24,03-07-2025,4
13085,3119,24,10-01-2025,4
13284,7789,24,04-07-2025,4
13298,3985,24,28-11-2025,4
13438,3770,24,05-09-2025,4
13524,7618,24,18-03-2025,4
13554,2215,24,17-02-2025,4
13575,4249,24,20-01-2025,4
13629,4205,24,06-01-2026,4
14368,2424,24,20-01-2025,4
14527,6753,24,18-06-2025,4
14540,5987,24,13-08-2025,4
14568,2518,24,15-02-2025,4
14660,7325,24,28-12-2025,4
14807,7671,24,29-06-2025,4
14985,1975,24,23-08-2025,4
15204,4557,24,18-05-2025,4
15464,1502,24,27-03-2025,4
15613,2134,24,26-01-2025,4
15771,3050,24,02-06-2025,4
15794,3823,24,21-01-2025,4
15993,6789,24,28-10-2025,4
16020,644,24,10-09-2025,4
16067,4079,24,19-01-2025,4
16115,3159,24,17-07-2025,4
16231,921,24,24-11-2025,4
16269,3637,24,29-09-2025,4
16433,6925,24,20-09-2025,4
16531,1802,24,17-03-2025,4
16534,72,24,14-09-2025,4
16663,3779,24,13-01-2026,4
16751,997,24,28-01-2025,4
16925,1861,24,12-01-2026,4
16944,6606,24,18-04-2025,4
16955,3528,24,23-04-2025,4
17020,4753,24,05-01-2026,4
17275,6763,24,04-11-2025,4
17283,128,24,12-05-2025,4
17397,7799,24,14-07-2025,4
17815,7625,24,26-06-2025,4
17981,5722,24,04-11-2025,4
18186,427,24,03-02-2025,4
18190,3037,24,19-03-2025,4
18530,1535,24,17-08-2025,4
18807,6546,24,16-03-2025,4
18841,6431,24,05-04-2025,4
18845,975,24,30-01-2025,4
19144,1734,24,17-12-2025,4
19343,4292,24,16-08-2025,4
19558,6512,24,30-08-2025,4
19613,1852,24,17-08-2025,4
19644,5040,24,31-08-2025,4
19648,596,24,11-03-2025,4
19843,703,24,25-04-2025,4
20219,1490,24,28-12-2025,4
20260,1461,24,02-08-2025,4
20385,5956,24,07-07-2025,4
20410,4644,24,06-11-2025,4
20453,39,24,17-09-2025,4
20605,7657,24,06-01-2025,4
20678,529,24,16-02-2025,4
20778,7564,24,02-05-2025,4
20861,2965,24,15-11-2025,4
20940,7547,24,25-09-2025,4
21012,4181,24,06-02-2025,4
21141,2433,24,29-01-2025,4
21239,1150,24,28-01-2025,4
21287,1038,24,13-10-2025,4
21384,3525,24,23-05-2025,4
21449,7564,24,14-08-2025,4
21510,405,24,10-06-2025,4
21582,4344,24,01-03-2025,4
21597,7999,24,14-03-2025,4
21643,2312,24,11-03-2025,4
21657,1920,24,04-02-2025,4
21752,7372,24,11-01-2026,4
21822,7685,24,29-12-2025,4
21895,1617,24,18-08-2025,4
21990,2912,24,28-10-2025,4
22168,7673,24,18-03-2025,4
22202,1607,24,28-10-2025,4
22210,2769,24,19-09-2025,4
22245,2982,24,11-05-2025,4
22257,2099,24,26-02-2025,4
22337,4185,24,29-05-2025,4
22370,2157,24,12-11-2025,4
22563,5167,24,23-05-2025,4
22578,1907,24,08-01-2026,4
22689,7285,24,14-02-2025,4
22787,7223,24,30-06-2025,4
22831,4244,24,10-06-2025,4
23073,1812,24,05-11-2025,4
23165,3130,24,23-07-2025,4
23271,2369,24,22-11-2025,4
23478,7387,24,15-10-2025,4
23558,3642,24,26-12-2025,4
23706,2813,24,10-02-2025,4
23809,7026,24,25-09-2025,4
23946,7981,24,11-05-2025,4
24132,7187,24,05-01-2026,4
24206,992,24,07-05-2025,4
24688,5847,24,10-12-2025,4
24800,5196,24,31-05-2025,4
24934,7081,24,05-10-2025,4
24947,2784,24,26-01-2025,4
25261,2827,24,28-02-2025,4
25308,4546,24,01-09-2025,4
25311,6953,24,06-09-2025,4
25385,6846,24,17-06-2025,4
25462,2043,24,26-12-2025,4
25493,5782,24,22-08-2025,4
25502,7820,24,16-02-2025,4
25568,7817,24,30-03-2025,4
25604,4533,24,30-11-2025,4
25670,1227,24,05-03-2025,4
25752,4815,24,10-01-2025,4
25863,3176,24,07-05-2025,4
26029,4675,24,13-12-2025,4
26057,7394,24,08-01-2025,4
26127,5870,24,10-06-2025,4
26134,2567,24,05-06-2025,4
26495,7191,24,18-05-2025,4
26614,1353,24,22-01-2025,4
26623,929,24,10-04-2025,4
26698,1481,24,03-10-2025,4
26760,151,24,12-06-2025,4
26839,2574,24,10-07-2025,4
26947,5930,24,25-03-2025,4
26984,1,24,15-10-2025,4
27101,7297,24,13-03-2025,4
27194,3806,24,11-05-2025,4
27373,134,24,14-04-2025,4
27431,677,24,19-01-2025,4
27496,7032,24,20-05-2025,4
27556,941,24,31-03-2025,4
27673,5560,24,24-11-2025,4
27715,6911,24,10-11-2025,4
27949,972,24,11-07-2025,4
4,4030,20,12-12-2025,4
35,3028,20,05-02-2025,4
224,7964,20,27-07-2025,4
242,3923,20,25-07-2025,4
256,7989,20,06-06-2025,4
336,115,20,13-09-2025,4
432,2194,20,05-02-2025,4
477,2707,20,04-12-2025,4
777,4373,20,16-12-2025,4
964,4352,20,20-04-2025,4
1019,2203,20,11-10-2025,4
1032,301,20,14-03-2025,4
1167,5373,20,28-01-2025,4
1217,2379,20,18-08-2025,4
1291,1872,20,11-01-2026,4
1374,4930,20,18-03-2025,4
1389,4015,20,24-12-2025,4
1404,2431,20,04-06-2025,4
1614,5169,20,23-04-2025,4
1817,1729,20,13-05-2025,4
1948,5423,20,20-02-2025,4
2051,3719,20,18-09-2025,4
2250,4654,20,30-01-2025,4
2355,3954,20,11-08-2025,4
2430,3311,20,08-11-2025,4
2475,2720,20,01-04-2025,4
2568,5404,20,04-08-2025,4
2598,4322,20,01-04-2025,4
2777,4145,20,22-11-2025,4
2980,2925,20,18-10-2025,4
3037,7815,20,25-11-2025,4
3188,4188,20,28-06-2025,4
3200,5122,20,05-09-2025,4
3206,4492,20,18-04-2025,4
3261,5312,20,27-01-2025,4
3280,6261,20,14-04-2025,4
3570,489,20,03-03-2025,4
3629,4434,20,14-12-2025,4
3856,1872,20,26-11-2025,4
3857,4758,20,03-04-2025,4
3884,242,20,17-12-2025,4
4376,4877,20,19-10-2025,4
4603,7758,20,29-08-2025,4
4631,5643,20,25-01-2025,4
4780,7264,20,11-06-2025,4
4925,4851,20,04-05-2025,4
5036,2237,20,16-12-2025,4
5196,7687,20,03-01-2025,4
5206,2598,20,18-11-2025,4
5538,4761,20,17-02-2025,4
5765,5372,20,05-12-2025,4
5906,1510,20,20-06-2025,4
6070,4993,20,30-03-2025,4
6454,2318,20,30-12-2025,4
6553,3638,20,06-12-2025,4
6702,7031,20,09-12-2025,4
6722,3149,20,24-04-2025,4
6807,428,20,16-01-2025,4
6918,3091,20,21-04-2025,4
6948,667,20,02-03-2025,4
7004,3529,20,15-02-2025,4
7033,2825,20,09-12-2025,4
7349,6439,20,05-08-2025,4
7379,5293,20,03-12-2025,4
7436,4383,20,03-08-2025,4
7477,6982,20,15-06-2025,4
7735,3935,20,05-07-2025,4
7742,6720,20,08-04-2025,4
7872,4320,20,12-03-2025,4
7992,5967,20,30-12-2025,4
8090,422,20,27-08-2025,4
8216,2235,20,21-02-2025,4
8283,6918,20,11-07-2025,4
8377,6189,20,11-07-2025,4
8424,3720,20,26-12-2025,4
8659,4802,20,05-01-2026,4
8706,2360,20,04-08-2025,4
8724,880,20,04-09-2025,4
8741,3321,20,09-08-2025,4
8866,6025,20,25-01-2025,4
9073,7211,20,01-01-2025,4
9138,7333,20,06-04-2025,4
9235,7725,20,28-03-2025,4
9427,6334,20,23-05-2025,4
9438,194,20,26-04-2025,4
9492,3151,20,17-03-2025,4
9537,4694,20,27-04-2025,4
9773,6139,20,19-07-2025,4
9863,7647,20,23-09-2025,4
10242,2492,20,27-03-2025,4
10265,3986,20,09-01-2026,4
10472,3238,20,26-04-2025,4
10598,1844,20,14-12-2025,4
10607,4629,20,24-11-2025,4
10636,6444,20,06-07-2025,4
10653,5321,20,09-03-2025,4
10942,6430,20,09-05-2025,4
10949,7398,20,23-07-2025,4
10998,17,20,12-07-2025,4
11235,6779,20,14-12-2025,4
11362,6732,20,19-02-2025,4
11363,2988,20,04-03-2025,4
11373,4493,20,31-12-2025,4
11424,1216,20,13-07-2025,4
11573,7121,20,16-09-2025,4
11612,61,20,28-09-2025,4
11622,4972,20,28-02-2025,4
11634,2396,20,21-01-2025,4
11772,5061,20,27-01-2025,4
11906,539,20,22-06-2025,4
11937,4431,20,21-10-2025,4
12130,2603,20,24-04-2025,4
12194,4470,20,20-11-2025,4
12337,3438,20,21-05-2025,4
12448,2174,20,22-01-2025,4
13008,7263,20,24-10-2025,4
13031,3355,20,06-04-2025,4
13138,310,20,22-11-2025,4
13157,4594,20,03-01-2026,4
13200,1310,20,22-10-2025,4
13580,5304,20,12-08-2025,4
13740,2320,20,05-02-2025,4
13812,3070,20,05-12-2025,4
14088,863,20,15-01-2026,4
14325,141,20,23-05-2025,4
14462,4878,20,10-04-2025,4
14498,2042,20,16-01-2026,4
14894,6174,20,07-12-2025,4
15123,677,20,06-01-2025,4
15170,3227,20,02-10-2025,4
15391,7800,20,12-08-2025,4
15430,2558,20,02-12-2025,4
15496,700,20,11-03-2025,4
15513,4692,20,07-09-2025,4
15520,7972,20,25-02-2025,4
15521,2339,20,18-11-2025,4
16133,7595,20,12-07-2025,4
16481,5210,20,17-07-2025,4
16546,4407,20,11-03-2025,4
16932,2060,20,21-08-2025,4
17002,2044,20,31-01-2025,4
17216,2503,20,20-11-2025,4
17450,1579,20,15-06-2025,4
17463,4967,20,02-09-2025,4
17494,2465,20,02-01-2026,4
17621,6435,20,26-12-2025,4
17633,3014,20,26-04-2025,4
17638,1239,20,15-08-2025,4
17680,5442,20,28-05-2025,4
17862,3144,20,13-05-2025,4
17996,6176,20,28-03-2025,4
18032,2088,20,10-05-2025,4
18110,3335,20,24-04-2025,4
18153,5858,20,03-11-2025,4
18174,7984,20,08-09-2025,4
18346,4934,20,24-12-2025,4
18389,1522,20,17-02-2025,4
18681,577,20,28-10-2025,4
18801,789,20,26-12-2025,4
18802,6164,20,29-01-2025,4
18949,2095,20,27-11-2025,4
19029,638,20,27-06-2025,4
19039,6870,20,25-11-2025,4
19202,3286,20,18-09-2025,4
19355,5321,20,14-11-2025,4
19454,4277,20,03-12-2025,4
19487,4243,20,10-11-2025,4
19495,2596,20,02-01-2026,4
19514,7805,20,23-10-2025,4
19572,3801,20,31-10-2025,4
19579,5320,20,22-01-2025,4
19679,3150,20,22-03-2025,4
19726,894,20,10-12-2025,4
19771,7221,20,04-02-2025,4
19787,6687,20,02-10-2025,4
19883,7988,20,10-06-2025,4
20056,3008,20,11-04-2025,4
20227,2225,20,02-05-2025,4
20311,3720,20,10-04-2025,4
20332,4889,20,18-12-2025,4
20365,3660,20,01-10-2025,4
20405,2966,20,26-12-2025,4
20491,2697,20,03-05-2025,4
20615,2552,20,15-05-2025,4
20658,7440,20,05-10-2025,4
20672,7807,20,18-02-2025,4
20752,240,20,30-12-2025,4
20906,7824,20,15-08-2025,4
20988,3006,20,04-02-2025,4
21000,4345,20,16-10-2025,4
21086,1807,20,09-01-2025,4
21204,2411,20,09-11-2025,4
21334,2557,20,13-05-2025,4
21394,6704,20,27-09-2025,4
21491,5302,20,04-09-2025,4
21504,5437,20,04-06-2025,4
21521,2840,20,01-04-2025,4
21852,4728,20,14-05-2025,4
21978,3843,20,03-09-2025,4
22057,6883,20,10-12-2025,4
22114,3248,20,23-09-2025,4
22239,5015,20,26-08-2025,4
22294,5800,20,02-09-2025,4
22382,6966,20,02-04-2025,4
22399,7563,20,28-12-2025,4
22414,1950,20,06-02-2025,4
22569,517,20,10-11-2025,4
22740,7237,20,09-04-2025,4
22777,7432,20,29-11-2025,4
23350,6185,20,15-04-2025,4
23407,594,20,01-10-2025,4
23449,6382,20,20-04-2025,4
23606,4793,20,17-06-2025,4
23699,7798,20,28-11-2025,4
23823,7964,20,25-10-2025,4
24045,7257,20,03-04-2025,4
24071,1342,20,14-08-2025,4
24076,3111,20,15-08-2025,4
24649,7045,20,06-08-2025,4
24709,5017,20,16-02-2025,4
24746,6604,20,26-11-2025,4
24858,6859,20,23-12-2025,4
24909,4702,20,01-01-2026,4
25088,7010,20,18-04-2025,4
25567,7652,20,23-08-2025,4
25579,6950,20,03-05-2025,4
25850,7257,20,11-11-2025,4
25864,6456,20,09-02-2025,4
26101,2810,20,10-08-2025,4
26444,2638,20,08-08-2025,4
26584,1259,20,02-04-2025,4
26629,2392,20,21-01-2025,4
26715,4214,20,18-04-2025,4
26777,2442,20,03-11-2025,4
26848,3223,20,03-10-2025,4
26869,7244,20,22-03-2025,4
26899,3202,20,24-05-2025,4
27040,7151,20,13-10-2025,4
27330,7006,20,25-03-2025,4
27421,618,20,18-05-2025,4
27446,4063,20,25-10-2025,4
27513,398,20,09-04-2025,4
27551,2386,20,12-05-2025,4
27588,4611,20,19-09-2025,4
27698,2607,20,08-10-2025,4
144,3877,1,13-06-2025,4
268,2169,1,12-10-2025,4
474,10,1,19-09-2025,4
731,1158,1,10-01-2025,4
838,4254,1,08-07-2025,4
856,6681,1,10-04-2025,4
876,3373,1,30-08-2025,4
958,3144,1,25-08-2025,4
1401,5593,1,24-12-2025,4
1551,4317,1,04-11-2025,4
1634,1830,1,21-08-2025,4
1659,1555,1,02-03-2025,4
1678,2180,1,02-02-2025,4
1771,1975,1,24-03-2025,4
1782,5204,1,14-08-2025,4
1946,5987,1,03-08-2025,4
2019,2908,1,29-11-2025,4
2085,1077,1,17-07-2025,4
2088,2682,1,04-10-2025,4
2104,5938,1,23-07-2025,4
2142,4559,1,03-12-2025,4
2160,6337,1,23-01-2025,4
2352,7223,1,01-11-2025,4
2434,177,1,29-07-2025,4
2446,1399,1,09-02-2025,4
2523,3453,1,01-04-2025,4
2544,5871,1,09-06-2025,4
2670,7914,1,18-02-2025,4
2726,4511,1,23-01-2025,4
2792,3770,1,02-01-2026,4
2797,2783,1,20-08-2025,4
2802,2105,1,07-06-2025,4
3054,3843,1,31-01-2025,4
3304,7883,1,04-07-2025,4
3402,1321,1,13-01-2025,4
3597,478,1,22-05-2025,4
3762,4597,1,23-12-2025,4
3815,4625,1,06-09-2025,4
3835,946,1,04-04-2025,4
4015,5966,1,29-07-2025,4
4312,4201,1,18-11-2025,4
4356,7859,1,15-10-2025,4
4483,7267,1,11-07-2025,4
4569,4871,1,22-11-2025,4
4611,6946,1,14-01-2025,4
4718,2126,1,13-12-2025,4
4739,1739,1,09-05-2025,4
4823,5478,1,25-10-2025,4
4836,2736,1,05-01-2025,4
4993,2582,1,13-09-2025,4
5098,2717,1,05-03-2025,4
5194,7419,1,04-02-2025,4
5570,4093,1,01-04-2025,4
5682,7114,1,23-11-2025,4
5708,1743,1,23-12-2025,4
5738,7234,1,06-05-2025,4
5781,1606,1,14-05-2025,4
5818,6366,1,04-10-2025,4
5819,1999,1,18-02-2025,4
5828,4028,1,17-11-2025,4
6083,2107,1,12-03-2025,4
6130,388,1,23-04-2025,4
6329,3177,1,19-11-2025,4
6470,2239,1,23-01-2025,4
6538,7858,1,01-08-2025,4
6836,7752,1,15-08-2025,4
6954,7484,1,05-01-2025,4
7048,6050,1,16-09-2025,4
7063,4453,1,16-06-2025,4
7114,2725,1,17-11-2025,4
7237,7513,1,15-01-2025,4
7425,4942,1,14-05-2025,4
7429,7054,1,23-04-2025,4
7577,5500,1,10-07-2025,4
8235,6286,1,04-06-2025,4
8308,3207,1,07-06-2025,4
8443,7823,1,16-06-2025,4
8469,7281,1,22-11-2025,4
8530,6655,1,25-05-2025,4
8667,2838,1,03-03-2025,4
8701,3802,1,19-08-2025,4
8784,7188,1,28-01-2025,4
8843,7081,1,08-10-2025,4
9028,7661,1,02-12-2025,4
9039,4986,1,08-03-2025,4
9093,744,1,27-01-2025,4
9119,7693,1,02-04-2025,4
9188,7939,1,10-03-2025,4
9238,1146,1,24-04-2025,4
9251,5468,1,23-01-2025,4
9347,2977,1,02-04-2025,4
9567,2557,1,20-01-2025,4
