user_id,signup_date,country,city,gender,age_group,Sort_Age_Group,acquisition_channel,device_type,is_active
3322,07-Jun-25,USA,Los Angeles,Female,25-34,2,Direct,iOS,False
3364,17-Sep-25,USA,Boston,Female,25-34,2,Referral,Web,False
3390,21-Dec-25,USA,San Francisco,Female,25-34,2,Referral,Web,True
3488,12-Jan-26,USA,New York,Female,25-34,2,Email,Web,True
3569,21-Nov-25,USA,San Francisco,Female,25-34,2,App Store,Web,True
3621,07-Sep-25,USA,Miami,Female,25-34,2,Social,iOS,True
3741,30-Oct-25,USA,Seattle,Female,25-34,2,Social,iOS,True
3774,17-Sep-25,USA,New York,Female,25-34,2,Social,Web,True
3781,22-Jun-25,USA,Boston,Female,25-34,2,Referral,Web,True
3829,15-Mar-25,USA,Austin,Female,25-34,2,Referral,Web,True
4298,24-Jan-25,USA,Boston,Female,25-34,2,Influencer,iOS,True
4419,10-Apr-25,USA,Chicago,Female,25-34,2,Referral,Web,True
4510,15-Nov-25,USA,Seattle,Female,25-34,2,Influencer,iOS,True
4783,14-Feb-25,USA,Los Angeles,Female,25-34,2,Organic Search,Web,True
4790,04-Apr-25,USA,Chicago,Female,25-34,2,Email,iOS,True
4791,30-May-25,USA,New York,Female,25-34,2,Referral,iOS,True
4797,02-May-25,USA,Austin,Female,25-34,2,Social,iOS,True
4809,03-Sep-25,USA,Boston,Female,25-34,2,Social,iOS,True
4895,04-Jul-25,USA,Austin,Female,25-34,2,Direct,Web,True
4908,01-Dec-25,USA,Boston,Female,25-34,2,App Store,Web,True
4954,13-Feb-25,USA,San Francisco,Female,25-34,2,Organic Search,Web,True
4966,19-Oct-25,USA,Chicago,Female,25-34,2,Social,iOS,False
4977,28-Feb-25,USA,Miami,Female,25-34,2,Paid Search,Web,True
5095,29-Jan-25,USA,Seattle,Female,25-34,2,Paid Search,iOS,True
5106,19-May-25,USA,Boston,Female,25-34,2,Paid Search,iOS,True
5151,10-Jan-26,USA,Los Angeles,Female,25-34,2,Paid Search,Web,True
5152,28-Feb-25,USA,Miami,Female,25-34,2,Email,iOS,False
5242,26-Dec-25,USA,Los Angeles,Female,25-34,2,Email,iOS,True
5350,03-Sep-25,USA,Chicago,Female,25-34,2,Email,Web,True
5362,09-Apr-25,USA,Boston,Female,25-34,2,App Store,Web,False
5453,17-Nov-25,USA,Chicago,Female,25-34,2,Email,iOS,False
5521,23-Oct-25,USA,Seattle,Female,25-34,2,Paid Search,iOS,True
5611,25-Aug-25,USA,San Francisco,Female,25-34,2,Paid Search,iOS,True
5660,09-Apr-25,USA,Boston,Female,25-34,2,Organic Search,iOS,True
5722,21-Dec-25,USA,Chicago,Female,25-34,2,Organic Search,iOS,True
5928,15-Nov-25,USA,Chicago,Female,25-34,2,Paid Search,iOS,False
5945,02-Jan-26,USA,Chicago,Female,25-34,2,App Store,iOS,True
6109,05-Aug-25,USA,Chicago,Female,25-34,2,Email,Web,True
6165,22-Nov-25,USA,Seattle,Female,25-34,2,Email,iOS,True
6422,01-Oct-25,USA,San Francisco,Female,25-34,2,Organic Search,Web,False
6430,05-Apr-25,USA,New York,Female,25-34,2,Social,Web,True
6562,21-Apr-25,USA,Miami,Female,25-34,2,App Store,iOS,True
6604,30-May-25,USA,Chicago,Female,25-34,2,Referral,iOS,True
6652,22-Apr-25,USA,Los Angeles,Female,25-34,2,Organic Search,Web,True
6685,25-Aug-25,USA,Boston,Female,25-34,2,Paid Search,Web,True
6728,17-Jun-25,USA,Austin,Female,25-34,2,Paid Search,iOS,True
6757,10-Jul-25,USA,New York,Female,25-34,2,Paid Search,Web,True
6948,18-Dec-25,USA,Chicago,Female,25-34,2,App Store,Web,False
6965,10-Sep-25,USA,New York,Female,25-34,2,Influencer,iOS,False
7447,11-Jan-25,USA,New York,Female,25-34,2,App Store,Web,True
7472,20-May-25,USA,San Francisco,Female,25-34,2,Organic Search,Web,True
7524,28-Aug-25,USA,San Francisco,Female,25-34,2,App Store,Web,True
7544,13-Jan-26,USA,Austin,Female,25-34,2,App Store,Web,True
7609,05-Jul-25,USA,Los Angeles,Female,25-34,2,Referral,Web,True
7719,16-Jul-25,USA,Boston,Female,25-34,2,Referral,Web,True
7739,13-Sep-25,USA,Austin,Female,25-34,2,Paid Search,Web,True
7847,03-Mar-25,USA,Boston,Female,25-34,2,Paid Search,iOS,True
7939,20-Dec-25,USA,Chicago,Female,25-34,2,Email,iOS,True
13,08-Jan-26,USA,Austin,Female,25-34,2,Organic Search,Android,True
659,30-Dec-25,USA,Los Angeles,Female,25-34,2,Paid Search,Android,True
707,14-Jan-25,USA,Boston,Female,25-34,2,App Store,Android,False
713,16-Sep-25,USA,Seattle,Female,25-34,2,Direct,Android,True
936,06-Jan-26,USA,Chicago,Female,25-34,2,Organic Search,Android,True
951,21-Jul-25,USA,Austin,Female,25-34,2,Direct,Android,True
996,27-Nov-25,USA,Austin,Female,25-34,2,App Store,Android,False
1080,16-Nov-25,USA,Boston,Female,25-34,2,Organic Search,Android,False
1109,15-Oct-25,USA,Boston,Female,25-34,2,Email,Android,True
1258,25-Mar-25,USA,Miami,Female,25-34,2,Referral,Android,True
1261,28-May-25,USA,Chicago,Female,25-34,2,App Store,Android,False
1315,24-Nov-25,USA,Chicago,Female,25-34,2,Email,Android,True
1358,20-Oct-25,USA,Boston,Female,25-34,2,Social,Android,True
1402,22-Dec-25,USA,New York,Female,25-34,2,App Store,Android,False
1432,12-Jul-25,USA,Chicago,Female,25-34,2,Paid Search,Android,True
1752,23-Apr-25,USA,Los Angeles,Female,25-34,2,Email,Android,True
1784,29-Jul-25,USA,Los Angeles,Female,25-34,2,Influencer,Android,True
1857,30-Jun-25,USA,Austin,Female,25-34,2,Email,Android,True
1897,28-Jun-25,USA,Miami,Female,25-34,2,Paid Search,Android,True
1929,10-Jan-26,USA,New York,Female,25-34,2,App Store,Android,True
1941,23-Jul-25,USA,Miami,Female,25-34,2,Paid Search,Android,True
1972,24-Feb-25,USA,Boston,Female,25-34,2,App Store,Android,False
2050,12-Nov-25,USA,Boston,Female,25-34,2,Paid Search,Android,True
2111,12-Oct-25,USA,Los Angeles,Female,25-34,2,Influencer,Android,False
2301,20-Sep-25,USA,Austin,Female,25-34,2,Direct,Android,True
2441,25-Aug-25,USA,Chicago,Female,25-34,2,Referral,Android,False
2519,02-Dec-25,USA,Chicago,Female,25-34,2,Organic Search,Android,True
2572,09-Feb-25,USA,San Francisco,Female,25-34,2,Email,Android,True
2602,18-May-25,USA,Los Angeles,Female,25-34,2,Influencer,Android,False
2653,04-Sep-25,USA,Los Angeles,Female,25-34,2,Social,Android,True
2698,13-Sep-25,USA,Boston,Female,25-34,2,App Store,Android,True
2895,02-Jul-25,USA,Miami,Female,25-34,2,Referral,Android,True
2914,17-Jul-25,USA,Boston,Female,25-34,2,App Store,Android,True
3025,15-Jul-25,USA,Boston,Female,25-34,2,Organic Search,Android,True
3071,04-Oct-25,USA,Chicago,Female,25-34,2,Influencer,Android,True
3283,04-Mar-25,USA,New York,Female,25-34,2,Direct,Android,False
3430,08-Feb-25,USA,Los Angeles,Female,25-34,2,Paid Search,Android,True
3461,04-Dec-25,USA,New York,Female,25-34,2,Paid Search,Android,True
3754,25-Jan-25,USA,Chicago,Female,25-34,2,Email,Android,True
3773,17-Oct-25,USA,New York,Female,25-34,2,Direct,Android,True
3831,23-Feb-25,USA,Los Angeles,Female,25-34,2,Social,Android,True
3841,22-Jan-25,USA,Miami,Female,25-34,2,Direct,Android,True
3945,25-Aug-25,USA,Los Angeles,Female,25-34,2,Email,Android,True
3962,23-Aug-25,USA,Boston,Female,25-34,2,Direct,Android,True
4118,06-Jan-25,USA,Chicago,Female,25-34,2,App Store,Android,True
4125,28-Aug-25,USA,New York,Female,25-34,2,Social,Android,True
4132,11-Mar-25,USA,San Francisco,Female,25-34,2,Organic Search,Android,True
4198,11-Apr-25,USA,Chicago,Female,25-34,2,Email,Android,True
4308,17-Dec-25,USA,New York,Female,25-34,2,Organic Search,Android,True
4335,10-Nov-25,USA,Miami,Female,25-34,2,Email,Android,True
4426,07-Jan-26,USA,Boston,Female,25-34,2,Paid Search,Android,True
4473,06-May-25,USA,Boston,Female,25-34,2,Referral,Android,True
4578,05-Sep-25,USA,New York,Female,25-34,2,Paid Search,Android,True
4683,07-Jul-25,USA,Austin,Female,25-34,2,Direct,Android,False
4723,19-Apr-25,USA,Los Angeles,Female,25-34,2,App Store,Android,False
4813,17-Jan-26,USA,Chicago,Female,25-34,2,Email,Android,True
4973,23-Feb-25,USA,Chicago,Female,25-34,2,Referral,Android,False
5027,04-Mar-25,USA,San Francisco,Female,25-34,2,Influencer,Android,True
5066,12-Jun-25,USA,Chicago,Female,25-34,2,App Store,Android,True
5135,11-Dec-25,USA,Miami,Female,25-34,2,App Store,Android,False
5163,03-Jul-25,USA,Austin,Female,25-34,2,Email,Android,False
5371,21-Nov-25,USA,Seattle,Female,25-34,2,Direct,Android,True
5528,17-Mar-25,USA,New York,Female,25-34,2,App Store,Android,True
5533,25-Jan-25,USA,Seattle,Female,25-34,2,Paid Search,Android,True
5562,25-Jun-25,USA,Boston,Female,25-34,2,Organic Search,Android,True
5603,11-Dec-25,USA,Miami,Female,25-34,2,Direct,Android,True
5623,02-Jan-25,USA,New York,Female,25-34,2,Email,Android,True
5652,17-Nov-25,USA,Seattle,Female,25-34,2,Organic Search,Android,False
5755,13-Apr-25,USA,Miami,Female,25-34,2,Referral,Android,True
5844,14-Aug-25,USA,Seattle,Female,25-34,2,Influencer,Android,False
5847,11-Jan-25,USA,Austin,Female,25-34,2,Paid Search,Android,True
5866,24-May-25,USA,Chicago,Female,25-34,2,Influencer,Android,True
5924,12-Oct-25,USA,Seattle,Female,25-34,2,Email,Android,True
6017,18-Apr-25,USA,New York,Female,25-34,2,Direct,Android,True
6053,04-Jul-25,USA,Seattle,Female,25-34,2,Influencer,Android,True
6071,25-Jun-25,USA,Austin,Female,25-34,2,Direct,Android,True
6115,14-Jul-25,USA,San Francisco,Female,25-34,2,Influencer,Android,True
6117,31-Dec-25,USA,New York,Female,25-34,2,App Store,Android,True
6120,29-May-25,USA,New York,Female,25-34,2,Social,Android,True
6174,31-Jul-25,USA,San Francisco,Female,25-34,2,Email,Android,False
6199,11-May-25,USA,Austin,Female,25-34,2,Paid Search,Android,True
6255,21-Feb-25,USA,Boston,Female,25-34,2,Paid Search,Android,False
6535,09-Jun-25,USA,Austin,Female,25-34,2,Referral,Android,True
6536,21-Apr-25,USA,Miami,Female,25-34,2,Social,Android,True
6636,17-Jun-25,USA,Los Angeles,Female,25-34,2,Email,Android,True
6698,25-Nov-25,USA,Austin,Female,25-34,2,Social,Android,True
6702,24-Aug-25,USA,Boston,Female,25-34,2,Social,Android,True
6798,02-May-25,USA,San Francisco,Female,25-34,2,Direct,Android,True
6806,09-Apr-25,USA,Miami,Female,25-34,2,Social,Android,True
6836,13-Mar-25,USA,Austin,Female,25-34,2,Influencer,Android,True
6921,27-Sep-25,USA,Boston,Female,25-34,2,Referral,Android,False
6927,15-Jan-26,USA,Boston,Female,25-34,2,Referral,Android,True
7010,05-Oct-25,USA,Miami,Female,25-34,2,Influencer,Android,True
7086,06-Mar-25,USA,Chicago,Female,25-34,2,Paid Search,Android,True
7328,25-Oct-25,USA,Seattle,Female,25-34,2,Referral,Android,True
7336,29-Dec-25,USA,Seattle,Female,25-34,2,Paid Search,Android,True
7390,04-Aug-25,USA,San Francisco,Female,25-34,2,Direct,Android,True
7407,10-May-25,USA,Austin,Female,25-34,2,Paid Search,Android,True
7460,24-Nov-25,USA,Seattle,Female,25-34,2,Direct,Android,True
7543,10-Jan-26,USA,Seattle,Female,25-34,2,Organic Search,Android,True
7619,17-Aug-25,USA,Los Angeles,Female,25-34,2,Organic Search,Android,True
7915,25-Jan-25,USA,New York,Female,25-34,2,App Store,Android,True
7954,11-Feb-25,USA,Austin,Female,25-34,2,App Store,Android,False
7967,08-Jan-26,USA,Miami,Female,25-34,2,Referral,Android,True
26,10-Nov-25,USA,Chicago,Male,25-34,2,Social,iOS,True
44,03-Nov-25,USA,New York,Male,25-34,2,Referral,Android,True
51,12-Nov-25,USA,San Francisco,Male,25-34,2,Organic Search,Android,True
156,29-Jan-25,USA,Chicago,Male,25-34,2,Paid Search,Android,True
166,19-Jun-25,USA,Boston,Male,25-34,2,Influencer,Web,True
236,07-Oct-25,USA,Seattle,Male,25-34,2,Social,Android,True
242,24-May-25,USA,Miami,Male,25-34,2,Referral,Web,True
254,28-May-25,USA,Chicago,Male,25-34,2,Influencer,Android,True
281,21-Aug-25,USA,Chicago,Male,25-34,2,Direct,Web,True
324,07-Feb-25,USA,Austin,Male,25-34,2,Social,Android,True
329,10-Oct-25,USA,Chicago,Male,25-34,2,Organic Search,iOS,True
456,27-Feb-25,USA,San Francisco,Male,25-34,2,Referral,iOS,True
459,27-Apr-25,USA,Chicago,Male,25-34,2,Paid Search,Web,True
461,06-Oct-25,USA,New York,Male,25-34,2,Influencer,iOS,True
489,08-Aug-25,USA,Miami,Male,25-34,2,Email,Android,True
506,03-Sep-25,USA,Miami,Male,25-34,2,Social,Web,False
562,13-Jun-25,USA,Chicago,Male,25-34,2,Organic Search,iOS,True
624,09-Aug-25,USA,San Francisco,Male,25-34,2,Social,iOS,True
675,13-Nov-25,USA,Boston,Male,25-34,2,Email,iOS,True
681,10-Jul-25,USA,New York,Male,25-34,2,Paid Search,Android,True
685,14-May-25,USA,Boston,Male,25-34,2,Direct,iOS,True
688,22-Jun-25,USA,San Francisco,Male,25-34,2,Social,Web,True
758,16-Oct-25,USA,Los Angeles,Male,25-34,2,Email,Android,True
802,05-Apr-25,USA,New York,Male,25-34,2,App Store,Web,True
829,14-Aug-25,USA,Austin,Male,25-34,2,Referral,iOS,True
851,30-Sep-25,USA,New York,Male,25-34,2,Influencer,Android,True
898,06-Aug-25,USA,Seattle,Male,25-34,2,Referral,Android,True
932,03-Jun-25,USA,Boston,Male,25-34,2,Email,Android,True
933,14-Jan-25,USA,Seattle,Male,25-34,2,Organic Search,Web,True
934,06-Jul-25,USA,San Francisco,Male,25-34,2,Email,Web,True
938,03-Jan-25,USA,Los Angeles,Male,25-34,2,Direct,Android,False
961,31-Jul-25,USA,Seattle,Male,25-34,2,Email,Web,True
1024,26-Jan-25,USA,Chicago,Male,25-34,2,Social,iOS,True
1043,20-Oct-25,USA,San Francisco,Male,25-34,2,Email,iOS,True
1061,11-Apr-25,USA,Seattle,Male,25-34,2,Email,iOS,True
1115,23-May-25,USA,San Francisco,Male,25-34,2,Paid Search,iOS,True
1166,31-Aug-25,USA,Seattle,Male,25-34,2,Direct,Android,True
1177,07-Feb-25,USA,Austin,Male,25-34,2,Email,Android,False
1193,22-Dec-25,USA,New York,Male,25-34,2,Email,iOS,True
1197,20-Oct-25,USA,Miami,Male,25-34,2,Direct,iOS,False
1220,06-Jan-26,USA,Seattle,Male,25-34,2,App Store,Web,True
1245,29-Jun-25,USA,New York,Male,25-34,2,Organic Search,iOS,True
1246,17-Jul-25,USA,Austin,Male,25-34,2,Referral,iOS,True
1314,12-Sep-25,USA,Boston,Male,25-34,2,Influencer,Web,True
1351,16-Jul-25,USA,San Francisco,Male,25-34,2,Email,Android,True
1372,03-Aug-25,USA,Seattle,Male,25-34,2,Paid Search,iOS,False
1377,25-Apr-25,USA,Austin,Male,25-34,2,Direct,iOS,True
1597,14-Mar-25,USA,Austin,Male,25-34,2,Social,Android,True
1601,20-May-25,USA,Los Angeles,Male,25-34,2,Social,Web,True
1632,06-Aug-25,USA,Seattle,Male,25-34,2,Email,iOS,True
1653,25-May-25,USA,Miami,Male,25-34,2,Email,iOS,True
1662,25-Nov-25,USA,New York,Male,25-34,2,Email,iOS,True
1669,03-May-25,USA,Los Angeles,Male,25-34,2,Influencer,Android,True
1673,14-Aug-25,USA,Boston,Male,25-34,2,App Store,Android,True
1689,25-Jun-25,USA,San Francisco,Male,25-34,2,Organic Search,iOS,True
1800,20-Mar-25,USA,Los Angeles,Male,25-34,2,Social,iOS,True
1816,24-Jun-25,USA,New York,Male,25-34,2,Organic Search,Android,True
1820,14-Jul-25,USA,New York,Male,25-34,2,Direct,iOS,True
1863,02-Jun-25,USA,Seattle,Male,25-34,2,Email,Web,True
1926,02-May-25,USA,Austin,Male,25-34,2,Referral,Android,True
1969,31-Aug-25,USA,Boston,Male,25-34,2,Referral,Android,False
1993,31-Aug-25,USA,Seattle,Male,25-34,2,Paid Search,Android,True
2032,09-Feb-25,USA,Chicago,Male,25-34,2,Paid Search,Android,True
2079,16-Dec-25,USA,Miami,Male,25-34,2,Paid Search,Android,True
2088,05-Mar-25,USA,Chicago,Male,25-34,2,Referral,iOS,True
2092,17-Apr-25,USA,Chicago,Male,25-34,2,App Store,Android,True
2112,01-Jan-25,USA,San Francisco,Male,25-34,2,Paid Search,iOS,True
2214,23-May-25,USA,Chicago,Male,25-34,2,Social,iOS,True
2311,28-Apr-25,USA,Chicago,Male,25-34,2,Organic Search,Android,True
2324,01-Jun-25,USA,Boston,Male,25-34,2,App Store,iOS,True
2341,30-Aug-25,USA,New York,Male,25-34,2,Influencer,Android,False
2390,14-Jan-26,USA,Chicago,Male,25-34,2,Direct,Android,False
2413,03-Aug-25,USA,Miami,Male,25-34,2,Social,Web,True
2452,01-May-25,USA,Austin,Male,25-34,2,App Store,Web,False
2459,29-Sep-25,USA,Austin,Male,25-34,2,Referral,Web,False
2466,25-Aug-25,USA,Austin,Male,25-34,2,Email,Web,True
2496,08-Mar-25,USA,New York,Male,25-34,2,App Store,Web,True
2517,17-Nov-25,USA,New York,Male,25-34,2,Organic Search,Web,True
2537,30-Nov-25,USA,New York,Male,25-34,2,App Store,Android,False
2625,22-Apr-25,USA,Seattle,Male,25-34,2,Referral,Web,True
2656,02-Aug-25,USA,Boston,Male,25-34,2,Paid Search,Android,True
2683,20-Feb-25,USA,Seattle,Male,25-34,2,App Store,iOS,True
2699,26-Dec-25,USA,San Francisco,Male,25-34,2,Email,Android,True
2726,15-Oct-25,USA,Miami,Male,25-34,2,App Store,iOS,True
2761,31-May-25,USA,Chicago,Male,25-34,2,App Store,Android,True
2791,23-Jan-25,USA,Boston,Male,25-34,2,Direct,iOS,False
2817,07-Aug-25,USA,Boston,Male,25-34,2,Referral,Android,True
2842,16-Jan-26,USA,Austin,Male,25-34,2,Social,Web,True
2902,08-Sep-25,USA,New York,Male,25-34,2,Social,iOS,False
2917,04-May-25,USA,Boston,Male,25-34,2,Influencer,iOS,True
2936,02-Sep-25,USA,Seattle,Male,25-34,2,Paid Search,iOS,True
2957,22-Nov-25,USA,Austin,Male,25-34,2,App Store,iOS,True
2961,12-Nov-25,USA,Austin,Male,25-34,2,App Store,Android,True
2991,04-Dec-25,USA,New York,Male,25-34,2,Email,Android,True
3000,09-Jun-25,USA,San Francisco,Male,25-34,2,Direct,Android,False
3008,22-May-25,USA,Chicago,Male,25-34,2,Social,Android,True
3036,12-Feb-25,USA,San Francisco,Male,25-34,2,Email,Web,True
3085,26-Apr-25,USA,Seattle,Male,25-34,2,Influencer,Android,True
3100,15-Aug-25,USA,Boston,Male,25-34,2,Influencer,Android,True
3146,17-May-25,USA,San Francisco,Male,25-34,2,Organic Search,Android,True
3149,10-Jan-26,USA,Miami,Male,25-34,2,Referral,Android,False
3154,10-Jan-26,USA,Austin,Male,25-34,2,Paid Search,iOS,True
3176,08-Jul-25,USA,Los Angeles,Male,25-34,2,Referral,iOS,True
3196,12-Jun-25,USA,Austin,Male,25-34,2,Social,iOS,True
3226,04-Sep-25,USA,Miami,Male,25-34,2,Paid Search,Web,True
3232,30-Oct-25,USA,Chicago,Male,25-34,2,Organic Search,iOS,True
3250,14-May-25,USA,Seattle,Male,25-34,2,Paid Search,Web,True
3261,09-Jul-25,USA,Miami,Male,25-34,2,Direct,Web,True
3269,10-Dec-25,USA,Seattle,Male,25-34,2,App Store,iOS,True
3282,25-Jul-25,USA,Austin,Male,25-34,2,App Store,iOS,True
3326,05-Mar-25,USA,Miami,Male,25-34,2,Referral,iOS,False
3344,17-Mar-25,USA,Boston,Male,25-34,2,Email,Android,False
3354,21-Jan-25,USA,Seattle,Male,25-34,2,Paid Search,iOS,False
3370,13-Dec-25,USA,Seattle,Male,25-34,2,Email,Web,True
3413,16-Apr-25,USA,Austin,Male,25-34,2,App Store,iOS,False
3422,10-Feb-25,USA,Miami,Male,25-34,2,Paid Search,Android,True
3423,17-Jan-25,USA,Chicago,Male,25-34,2,Email,Android,True
3425,04-Oct-25,USA,New York,Male,25-34,2,Organic Search,Android,True
3434,29-Nov-25,USA,San Francisco,Male,25-34,2,Organic Search,iOS,True
3445,25-Sep-25,USA,Chicago,Male,25-34,2,Organic Search,iOS,True
3464,10-Jun-25,USA,Los Angeles,Male,25-34,2,Direct,Android,True
3479,15-Apr-25,USA,New York,Male,25-34,2,Email,Android,True
3497,15-Jun-25,USA,San Francisco,Male,25-34,2,Social,Android,True
3506,28-Oct-25,USA,New York,Male,25-34,2,App Store,Android,False
3629,02-Apr-25,USA,Boston,Male,25-34,2,App Store,iOS,False
3650,25-May-25,USA,Los Angeles,Male,25-34,2,App Store,Web,True
3652,13-Jun-25,USA,Boston,Male,25-34,2,Direct,Web,False
3653,09-Jan-26,USA,Austin,Male,25-34,2,Organic Search,iOS,True
3660,06-Nov-25,USA,San Francisco,Male,25-34,2,Social,iOS,True
3662,16-Feb-25,USA,Austin,Male,25-34,2,Organic Search,iOS,True
3677,31-Oct-25,USA,Los Angeles,Male,25-34,2,Social,iOS,True
3693,28-Jun-25,USA,Austin,Male,25-34,2,Paid Search,Android,True
3695,23-Mar-25,USA,San Francisco,Male,25-34,2,Influencer,Android,True
3700,31-Dec-25,USA,San Francisco,Male,25-34,2,Direct,Web,False
3714,21-Oct-25,USA,Miami,Male,25-34,2,App Store,Android,True
3718,08-Jul-25,USA,Miami,Male,25-34,2,Direct,iOS,True
3727,23-Feb-25,USA,Austin,Male,25-34,2,Influencer,Android,False
3752,06-Mar-25,USA,Austin,Male,25-34,2,Social,iOS,True
3760,16-May-25,USA,Seattle,Male,25-34,2,Social,iOS,True
3787,24-Dec-25,USA,San Francisco,Male,25-34,2,Organic Search,Android,True
3808,27-Jan-25,USA,Boston,Male,25-34,2,Social,Android,True
3809,28-Apr-25,USA,Boston,Male,25-34,2,Direct,iOS,True
3858,18-Feb-25,USA,Seattle,Male,25-34,2,Influencer,iOS,True
3874,16-Nov-25,USA,Miami,Male,25-34,2,Paid Search,Android,True
3916,20-Oct-25,USA,New York,Male,25-34,2,Social,iOS,True
3941,10-Apr-25,USA,Miami,Male,25-34,2,Email,iOS,True
3960,21-Jan-25,USA,Los Angeles,Male,25-34,2,Paid Search,Android,True
3993,20-Jun-25,USA,San Francisco,Male,25-34,2,App Store,iOS,True
4011,06-Jul-25,USA,Chicago,Male,25-34,2,App Store,iOS,True
4016,14-May-25,USA,Chicago,Male,25-34,2,Social,iOS,True
4037,13-Aug-25,USA,San Francisco,Male,25-34,2,App Store,iOS,True
4046,08-Apr-25,USA,Seattle,Male,25-34,2,Referral,Android,True
4047,14-Aug-25,USA,Austin,Male,25-34,2,App Store,Web,True
4097,27-Dec-25,USA,San Francisco,Male,25-34,2,Direct,Android,True
4128,19-Feb-25,USA,Boston,Male,25-34,2,Influencer,iOS,True
4144,19-May-25,USA,Boston,Male,25-34,2,Influencer,Android,True
4196,01-Apr-25,USA,Austin,Male,25-34,2,Influencer,Web,True
4221,12-Jun-25,USA,Miami,Male,25-34,2,Paid Search,Android,False
4223,23-Apr-25,USA,Seattle,Male,25-34,2,App Store,iOS,True
4227,25-Jul-25,USA,Seattle,Male,25-34,2,App Store,Web,True
4250,12-Jul-25,USA,Austin,Male,25-34,2,App Store,Android,True
4268,30-Oct-25,USA,New York,Male,25-34,2,Direct,Android,True
4269,23-Nov-25,USA,Los Angeles,Male,25-34,2,Influencer,iOS,False
4282,03-Jan-26,USA,Miami,Male,25-34,2,Organic Search,iOS,False
4300,19-Nov-25,USA,New York,Male,25-34,2,Organic Search,Android,True
4302,30-Jun-25,USA,Los Angeles,Male,25-34,2,Influencer,iOS,True
4313,09-Nov-25,USA,Los Angeles,Male,25-34,2,Influencer,Android,True
4316,23-Feb-25,USA,Los Angeles,Male,25-34,2,Paid Search,Android,True
4336,02-Nov-25,USA,San Francisco,Male,25-34,2,Organic Search,Android,True
4408,04-Mar-25,USA,San Francisco,Male,25-34,2,Organic Search,Android,True
4475,27-Nov-25,USA,Seattle,Male,25-34,2,Paid Search,Android,True
4489,03-Jan-26,USA,New York,Male,25-34,2,Social,Android,False
4505,06-Nov-25,USA,Austin,Male,25-34,2,Influencer,Android,False
4508,07-Oct-25,USA,Boston,Male,25-34,2,Influencer,Android,False
4576,17-Feb-25,USA,Chicago,Male,25-34,2,Paid Search,Android,True
4626,04-Jan-26,USA,Boston,Male,25-34,2,App Store,Android,False
4679,15-Sep-25,USA,New York,Male,25-34,2,App Store,Android,False
4711,07-Nov-25,USA,Los Angeles,Male,25-34,2,Organic Search,iOS,True
4720,14-Dec-25,USA,San Francisco,Male,25-34,2,Social,Android,True
4735,23-Jan-25,USA,Miami,Male,25-34,2,Social,Android,True
4754,10-Nov-25,USA,San Francisco,Male,25-34,2,Influencer,Android,True
4794,28-Jul-25,USA,Austin,Male,25-34,2,Social,Web,False
4903,22-Jun-25,USA,Boston,Male,25-34,2,App Store,Android,True
4922,03-Mar-25,USA,Los Angeles,Male,25-34,2,Organic Search,Android,True
4944,10-Nov-25,USA,Austin,Male,25-34,2,Influencer,Web,True
5001,27-Aug-25,USA,Boston,Male,25-34,2,Email,iOS,True
5063,02-Mar-25,USA,Seattle,Male,25-34,2,Direct,iOS,False
5107,20-Apr-25,USA,Seattle,Male,25-34,2,App Store,Web,False
5141,17-Sep-25,USA,Miami,Male,25-34,2,App Store,Android,True
5179,29-Jan-25,USA,Boston,Male,25-34,2,Social,Web,False
5210,01-Jan-26,USA,Seattle,Male,25-34,2,Direct,Android,True
5212,15-Jan-26,USA,San Francisco,Male,25-34,2,Social,Android,True
5227,08-Sep-25,USA,Seattle,Male,25-34,2,Social,iOS,True
5232,21-Feb-25,USA,Chicago,Male,25-34,2,Direct,iOS,True
5248,01-Mar-25,USA,Boston,Male,25-34,2,Referral,Android,True
5286,11-Aug-25,USA,Miami,Male,25-34,2,Organic Search,Web,True
5354,19-Jul-25,USA,Chicago,Male,25-34,2,Direct,iOS,True
5365,17-Mar-25,USA,Austin,Male,25-34,2,Email,Android,True
5378,01-Aug-25,USA,San Francisco,Male,25-34,2,Direct,Web,False
5389,30-Sep-25,USA,Chicago,Male,25-34,2,Referral,Web,True
5409,29-Jul-25,USA,Austin,Male,25-34,2,Paid Search,Web,True
5479,29-May-25,USA,Austin,Male,25-34,2,Direct,Android,True
5497,02-Aug-25,USA,Austin,Male,25-34,2,Paid Search,Android,True
5545,05-Jan-25,USA,Austin,Male,25-34,2,Organic Search,iOS,True
5584,12-Jan-26,USA,Boston,Male,25-34,2,Organic Search,Android,True
5589,22-Apr-25,USA,Austin,Male,25-34,2,App Store,Android,True
5637,04-Apr-25,USA,Miami,Male,25-34,2,App Store,Android,True
5646,11-Dec-25,USA,New York,Male,25-34,2,Email,Web,True
5713,13-Feb-25,USA,Austin,Male,25-34,2,Organic Search,iOS,True
5750,14-Feb-25,USA,San Francisco,Male,25-34,2,Referral,iOS,True
5774,04-Jan-25,USA,Austin,Male,25-34,2,App Store,Web,False
5829,25-Aug-25,USA,Los Angeles,Male,25-34,2,Referral,iOS,True
5846,09-Apr-25,USA,Austin,Male,25-34,2,Referral,Web,True
5849,02-Aug-25,USA,Boston,Male,25-34,2,Email,iOS,True
